Date,Buy and Hold,A2C,A2C + GP,Buy and Hold Drawdown,A2C Drawdown,A2C + GP Drawdown
2018-11-02,259.574493,2059.339686000009,1747.6693869999976,-0.0696887676265695,-0.08515288344682781,-0.1063489848713648
2018-11-05,261.006561,2076.913914000009,1763.5920029999975,-0.06455625660622621,-0.07734565673199822,-0.09820713489805333
2018-11-06,262.658173,2124.9693960000095,1806.0242549999978,-0.05863690306202907,-0.05599734812553103,-0.07650988176993956
2018-11-07,268.281403,2124.68073300001,1806.2225609999984,-0.03848332799092491,-0.056125584625317915,-0.0764084802351156
2018-11-08,267.794434,2090.5234640000094,1774.681106999998,-0.04022861785080978,-0.07129971022801451,-0.09253684673017593
2018-11-09,265.178619,2054.49926900001,1743.6118369999983,-0.049603661015435785,-0.08730320452570006,-0.1084237672663686
2018-11-12,260.223694,2042.8511390000092,1732.4505849999975,-0.06736204062274143,-0.09247780404232253,-0.11413094749971286
2018-11-13,259.736816,2032.0552170000103,1723.4303889999985,-0.06910700433994132,-0.09727381617153852,-0.11874332291351775
2018-11-14,257.96109,2044.70978700001,1733.3927289999983,-0.07547118066684078,-0.09165211279038987,-0.11364919279927521
2018-11-15,260.65332,2064.974585000009,1752.9797009999977,-0.06582226724631945,-0.08264961934850334,-0.10363361574488605
2018-11-16,261.331146,2014.4697430000094,1706.8951769999978,-0.06339294865608824,-0.1050860388424717,-0.12719841693706935
2018-11-19,256.910828,1967.131358000009,1664.3111869999975,-0.07923530449982075,-0.12611578216939856,-0.14897325957881902
2018-11-20,252.156433,1966.4259510000095,1662.746556999998,-0.09627498748454322,-0.12642915424897005,-0.14977331546936734
2018-11-21,253.015656,1940.79862300001,1638.8090489999984,-0.09319554466727997,-0.1378139137838581,-0.16201349000293286
2018-11-23,251.325836,1978.5512400000093,1672.5041549999978,-0.09925183513141767,-0.12104258021534375,-0.1447838778659054
2018-11-26,255.383347,2001.0456730000094,1694.139380999998,-0.0847097743335613,-0.11104958716594526,-0.1337209492472229
2018-11-27,256.242554,2069.6270240000094,1756.8206469999977,-0.0816303888600669,-0.08058280616900448,-0.10166959136047637
2018-11-28,262.142639,2062.2459790000094,1750.012416999998,-0.060484569469184124,-0.08386178330002614,-0.10515090292660323
2018-11-29,261.569824,2088.126474000009,1774.2985509999971,-0.0625375301526977,-0.07236455611274883,-0.09273246242287358
2018-11-30,263.164185,2144.315803000009,1827.0032609999976,-0.05682336336529259,-0.047402843401547545,-0.06578250384151363
2018-12-03,266.648804,2081.7556180000092,1773.0830909999977,-0.04433453921783714,-0.07519476391246149,-0.09335397417499747
2018-12-04,258.008789,2110.3755560000095,1802.0944469999977,-0.0753002281400339,-0.06248055851292034,-0.07851934473506539
2018-12-06,257.617371,2044.1449070000092,1741.8498369999977,-0.07670306459651555,-0.09190305674233346,-0.10932474607870568
2018-12-07,251.631332,2046.5959510000096,1743.823508999998,-0.09815694188146673,-0.09081419774972077,-0.10831553117830695
2018-12-10,252.108704,2018.7567160000094,1775.937005999998,-0.09644604753091679,-0.10318158135328048,-0.09189465695183607
2018-12-11,252.165955,2045.84338100001,1772.1276809999981,-0.09624086077412464,-0.09114852165907128,-0.09384251229480134
2018-12-12,253.43573,2049.4982150000096,1752.8355489999972,-0.09169000552084294,-0.08952488745772458,-0.10370732624304524
2018-12-13,253.349808,1994.3420250000097,1697.3029489999967,-0.09199794872737366,-0.11402763546214423,-0.1321032944575602
