Date,Buy and Hold,A2C,A2C + GP,Buy and Hold Drawdown,A2C Drawdown,A2C + GP Drawdown
2017-05-24,53.096855,1414.875799999999,2265.540451,-0.0021379567915928988,0.0,0.0
2017-05-25,53.476051,1413.507283999999,2263.233217,0.0,-0.0009672340144626368,-0.0010184033566831285
2017-05-26,53.447605,1422.630480999999,2279.864442,-0.0005319390543627733,0.0,0.0
2017-05-30,53.675121,1420.117889999999,2274.5364560000003,0.0,-0.001766158558780373,-0.0023369749103704374
2017-05-31,53.589806,1424.968578999999,2283.7669379999998,-0.0015894701010547019,0.0,0.0
2017-06-01,53.722527,1440.799156999999,2315.86513,0.0,0.0,0.0
2017-06-02,54.215485,1442.118578999999,2318.7487849999998,0.0,0.0,0.0
2017-06-05,54.262886,1439.3184499999993,2312.507086,0.0,-0.0019416773632729978,-0.0026918392541603886
2017-06-06,54.158596,1445.484838999999,2322.2548349999997,-0.0019219397950930306,0.0,0.0
2017-06-07,54.329247,1453.158331999999,2328.9424879999997,0.0,0.0,0.0
2017-06-08,54.452477,1376.8898119999992,2263.443104,0.0,-0.05248465932478985,-0.028124088223512977
2017-06-09,53.106335,1358.3081599999991,2247.3641399999997,-0.024721409826774288,-0.06527173943217635,-0.03502806463463004
2017-06-12,52.793499,1378.3949569999988,2264.417337,-0.030466529557507616,-0.051448884373874404,-0.02770577261244922
2017-06-13,53.172699,1366.8112549999992,2254.881275,-0.023502659025043116,-0.05942028139573707,-0.031800361486642004
2017-06-14,52.916744,1354.295491999999,2260.6015150000003,-0.028203179811269186,-0.06803308202756808,-0.02934420809106708
2017-06-15,52.679749,1350.4407259999991,2253.5152689999995,-0.03255550707087207,-0.0706857633735124,-0.03238689636547187
2017-06-16,52.587421,1382.0208799999991,2312.412223,-0.034251077320137435,-0.04895368277047463,-0.007097755777642822
2017-06-19,53.367901,1366.606321999999,2282.006395,-0.01991784505964711,-0.05956130732215359,-0.020153392899069256
2017-06-20,52.939579,1376.8684489999987,2302.595587,-0.027783823314410427,-0.052499360406929485,-0.011312817356269544
2017-06-21,53.234638,1377.9468589999988,2304.340502,-0.022365171744161527,-0.05175724581676233,-0.010563586746672682
2017-06-22,53.253681,1386.7410079999988,2324.794480999999,-0.022015453952627384,-0.045705497148813334,-0.0017810688848580725
2017-06-23,53.586819,1380.831178999999,2308.8904369999996,-0.01589749535177254,-0.04977238295874842,-0.008609938245928928
2017-06-26,53.30127,1335.635281999999,2259.0862579999994,-0.021141499219585524,-0.08087422231426888,-0.029994828279332086
2017-06-27,52.425606,1375.5707239999986,2294.4244289999992,-0.03722275113398421,-0.053392397986815165,-0.014821344527765956
2017-06-28,53.082359,1320.6824179999987,2246.198757999999,-0.025161720374997865,-0.09116412925057671,-0.03552845569452323
2017-06-29,52.130554,1318.809670999999,2244.6591549999994,-0.04264127415177099,-0.09245287181823769,-0.03618952955441135
2017-06-30,52.082962,1301.1085759999992,2229.4898689999995,-0.04351528397872517,-0.10463399111556693,-0.04270290894362361
2017-07-03,51.721275,1326.301249999999,2251.0847249999997,-0.050157534615000166,-0.08729749484724425,-0.03343052196486873
2017-07-05,52.235249,1303.5175249999988,2230.7723339999993,-0.040718588430788905,-0.10297625778606512,-0.04215224485182756
2017-07-06,51.759338,1329.2116969999993,2278.0538339999994,-0.04945852141859408,-0.08529465253067814,-0.021850541291683623
2017-07-07,52.358986,1344.0318529999993,2306.579837999999,-0.038446203282910374,-0.07509606943505442,-0.009602061929491756
2017-07-10,52.739704,1347.9462739999992,2314.6060349999993,-0.031454455230750966,-0.07240233612754032,-0.006155778029672154
2017-07-11,52.85392,1371.597325999999,2362.9281389999987,-0.029356919796320713,-0.05612671668595581,0.0
2017-07-12,53.539227,1374.9623629999992,2370.062303999999,-0.01677150517872683,-0.053811045416075065,0.0
2017-07-13,53.643925,1388.4592939999989,2400.6915629999985,-0.014848764363832312,-0.04452304788491568,0.0
2017-07-14,54.119823,1388.8362829999987,2401.4111999999986,-0.006109070116314563,-0.04426362054537658,0.0
2017-07-17,54.129341,1408.835700999999,2415.1494509999993,-0.005934275496778718,-0.030500895892740187,0.0
2017-07-18,54.376812,1425.3498799999988,2430.283454999999,-0.001389560294933867,-0.01913656026850641,0.0
2017-07-19,54.652847,1432.2086269999988,2436.571121999999,0.0,-0.014416670598562331,0.0
2017-07-20,54.767063,1427.9368429999988,2432.6325329999986,0.0,-0.017356325490896496,-0.001616447377397856
2017-07-21,54.700424,1434.4895639999988,2438.5189589999986,-0.0012167714744900637,-0.012847029527956688,0.0
2017-07-24,54.833683,1429.0446639999989,2433.5975489999987,0.0,-0.01659397153702602,-0.0020181963243862677
2017-07-25,54.728985,1439.1560879999993,2438.972012999999,-0.0019093738423515694,-0.009635731834347516,0.0
2017-07-26,54.938377,1431.8328429999992,2424.110655999999,0.0,-0.014675268709810396,-0.0060932872213324
2017-07-27,54.728985,1428.801332999999,2419.023185999999,-0.0038113976319322784,-0.016761421287436185,-0.008179194715507432
2017-07-28,54.671875,1419.783949999999,2400.411442999999,-0.004850925974751674,-0.022966789829478862,-0.01581017321825251
2017-07-31,54.405365,1429.4450349999988,2420.009643999999,-0.00970199756720147,-0.01631845372786278,-0.007774738249938351
2017-08-01,54.681396,1435.608218999999,2431.655159999999,-0.00467762271171579,-0.012077220089187102,-0.0029999741534550983
2017-08-02,54.833683,1432.6498429999988,2424.242251999999,-0.0019056624115416643,-0.014113045047041917,-0.0060393317026553595
2017-08-03,54.709946,1436.2271129999986,2431.883936999999,-0.00415794955136739,-0.011651324310061884,-0.0029061735691183754
2017-08-04,54.833683,1456.0714209999987,2450.7288429999994,-0.0019056624115416643,0.0,0.0
2017-08-07,55.166817,1451.5788659999985,2446.464722999999,0.0,-0.003085394668975061,-0.001739939533571766
2017-08-08,55.090672,1448.9596739999984,2443.931201999999,-0.0013802681419884388,-0.004884202036680496,-0.0027737222008125118
2017-08-09,55.062115,1393.9408639999988,2392.1676079999993,-0.0018979162781859182,-0.04266999276541672,-0.023895436317758367
2017-08-10,53.977043,1411.6016669999985,2408.714762999999,-0.021566841530842762,-0.030540915341542352,-0.017143504113074304
2017-08-11,54.348259,1451.140531999999,2460.865150999999,-0.01483786893124539,-0.003386433473581474,0.0
2017-08-14,55.214405,1454.9998889999988,2467.8085199999987,0.0,-0.0007359062093699187,0.0
2017-08-15,55.300072,1461.3936859999988,2480.027116999999,0.0,0.0,0.0
2017-08-16,55.461872,1422.9213999999988,2402.4926709999986,0.0,-0.026325750801143077,-0.03126354767192674
2017-08-17,54.376812,1421.1026929999985,2398.6181479999987,-0.019564070971134884,-0.02757025255137191,-0.03282583825070351
2017-08-18,54.319706,1420.6730669999986,2397.5026859999984,-0.020593715264425327,-0.027864236304083967,-0.033275616397222096
2017-08-21,54.300655,1442.4856789999985,2448.4413139999983,-0.020937212505196423,-0.012938339053423453,-0.01273607162739776
2017-08-22,55.109711,1445.5010089999982,2439.6397639999986,-0.006349605364925348,-0.010875014140440564,-0.016285044918724845
2017-08-23,54.97646,1443.1195699999985,2437.401136999999,-0.008752174827420078,-0.012504581191956965,-0.0171877072261869
2017-08-24,54.928856,1443.1577749999983,2437.4679079999987,-0.009610494214836396,-0.012478438339168063,-0.017160783730253204
2017-08-25,54.919334,1449.111979999998,2443.1079589999986,-0.009782179728805462,-0.008404105011304064,-0.014886594483958904
2017-08-28,55.024052,1459.562690999998,2452.8448559999983,-0.007894071804860903,-0.0012529101620880612,-0.010960469268127326
2017-08-29,55.26199,1478.4707379999982,2470.553619999999,-0.003603953360968415,0.0,-0.0038199166997254785
2017-08-30,55.661751,1493.4981679999987,2492.7717559999983,0.0,0.0,0.0
2017-08-31,55.994888,1492.0042989999984,2489.564718999998,0.0,-0.0010002482975930427,-0.001286534554269081
2017-09-01,55.9473,1472.7615219999984,2452.503885999998,-0.0008498632946637441,-0.013884614286316488,-0.016153853598139145
